id,city,latitude,longitude,crime_type,threat_level,date
HOT-00749,Hyderabad,17.293556,78.463092,robbery,high,2025-08-10
HOT-00750,Bengaluru,13.059339,77.581962,rioting,medium,2025-02-09
HOT-00751,Delhi,28.75001,77.010175,drug_trafficking,high,2025-07-11
HOT-00752,Mumbai,19.011043,72.869673,murder,critical,2025-07-17
HOT-00753,Bengaluru,12.966697,77.518862,kidnapping,high,2025-05-15
HOT-00754,Delhi,28.660643,77.187148,kidnapping,high,2025-07-15
HOT-00755,Pune,18.428874,73.843309,dacoity,high,2025-08-13
HOT-00756,Hyderabad,17.384917,78.410407,burglary,medium,2024-08-19
HOT-00757,Jaipur,26.955366,75.851126,dacoity,high,2024-01-01
HOT-00758,Delhi,28.592906,77.105853,rioting,medium,2024-11-09
HOT-00759,Chennai,13.084248,80.228257,dacoity,high,2025-07-08
HOT-00760,Delhi,28.735158,77.092742,theft,low,2024-02-01
HOT-00761,Kolkata,22.595815,88.385997,extortion,medium,2024-03-14
HOT-00762,Delhi,28.701451,77.225276,cybercrime,medium,2025-01-01
HOT-00763,Pune,18.587713,73.861176,kidnapping,high,2025-02-01
HOT-00764,Hyderabad,17.398653,78.537801,crime_against_women,high,2025-05-04
HOT-00765,Mumbai,19.016832,72.753751,cheating_fraud,medium,2024-11-23
HOT-00766,Hyderabad,17.461183,78.50175,cybercrime,medium,2025-07-05
HOT-00767,Delhi,28.645285,77.133546,kidnapping,high,2025-05-17
HOT-00768,Mumbai,18.982514,72.965525,burglary,medium,2025-05-01
HOT-00769,Kolkata,22.552571,88.358253,rioting,medium,2024-04-06
HOT-00770,Jaipur,26.879361,75.818384,crime_against_women,high,2025-04-25
HOT-00771,Mumbai,19.047967,72.934585,rioting,medium,2025-04-07
HOT-00772,Chennai,13.065828,80.256065,extortion,medium,2024-05-11
HOT-00773,Mumbai,19.125825,72.856339,drug_trafficking,high,2024-07-04
HOT-00774,Jaipur,26.902411,75.85104,drug_trafficking,high,2024-02-19
HOT-00775,Kolkata,22.506146,88.324226,cheating_fraud,medium,2024-06-27
HOT-00776,Jaipur,26.904376,75.816001,murder,critical,2025-09-07
HOT-00777,Hyderabad,17.316743,78.520548,burglary,medium,2024-07-22
HOT-00778,Jaipur,26.907077,75.787761,rioting,medium,2024-06-29
HOT-00779,Pune,18.550959,73.865345,kidnapping,high,2025-08-20
HOT-00780,Jaipur,26.919625,75.841047,rioting,medium,2024-04-28
HOT-00781,Delhi,28.717724,77.125351,crime_against_women,high,2025-07-30
HOT-00782,Mumbai,19.03178,72.895823,rioting,medium,2025-03-16
HOT-00783,Mumbai,19.048416,72.77456,kidnapping,high,2025-07-10
HOT-00784,Delhi,28.69271,77.10889,cybercrime,medium,2025-07-24
HOT-00785,Pune,18.539902,73.865423,extortion,medium,2025-01-01
HOT-00786,Jaipur,26.821101,75.852477,robbery,high,2024-05-03
HOT-00787,Mumbai,19.110137,72.933012,extortion,medium,2024-07-20
HOT-00788,Jaipur,26.878689,75.734282,drug_trafficking,high,2024-09-26
HOT-00789,Jaipur,26.993064,75.823307,robbery,high,2025-08-19
HOT-00790,Pune,18.531033,73.866175,dacoity,high,2024-05-30
HOT-00791,Kolkata,22.624665,88.421638,theft,low,2025-01-15
HOT-00792,Mumbai,19.068193,72.877199,drug_trafficking,high,2024-09-29
HOT-00793,Mumbai,19.045957,72.963954,kidnapping,high,2024-09-06
HOT-00794,Jaipur,26.922628,75.756628,cheating_fraud,medium,2025-05-04
HOT-00795,Jaipur,26.919276,75.817283,drug_trafficking,high,2025-07-08
HOT-00796,Delhi,28.719925,77.123198,drug_trafficking,high,2024-05-28
HOT-00797,Delhi,28.554062,77.123672,burglary,medium,2025-08-02
HOT-00798,Bengaluru,12.973141,77.678253,extortion,medium,2025-01-05
HOT-00799,Chennai,13.10673,80.225642,cybercrime,medium,2024-02-13
HOT-00800,Hyderabad,17.387265,78.475075,extortion,medium,2025-01-17
HOT-00801,Pune,18.429952,73.886196,dacoity,high,2024-05-10
HOT-00802,Jaipur,26.846053,75.728884,cybercrime,medium,2024-06-10
HOT-00803,Chennai,13.04923,80.246709,burglary,medium,2025-03-19
HOT-00804,Mumbai,19.020254,72.909582,rioting,medium,2024-05-29
HOT-00805,Mumbai,19.041894,72.914239,cheating_fraud,medium,2024-12-15
HOT-00806,Kolkata,22.607792,88.305508,murder,critical,2025-04-26
HOT-00807,Jaipur,26.836014,75.853716,rioting,medium,2025-08-26
HOT-00808,Bengaluru,12.950164,77.598783,cheating_fraud,medium,2024-12-16
HOT-00809,Delhi,28.703705,77.142012,murder,critical,2024-10-22
HOT-00810,Chennai,13.040761,80.370966,dacoity,high,2025-08-02
HOT-00811,Chennai,13.057887,80.305532,kidnapping,high,2025-06-14
HOT-00812,Pune,18.508372,73.923099,extortion,medium,2024-07-11
HOT-00813,Bengaluru,12.996215,77.522328,dacoity,high,2025-01-05
HOT-00814,Hyderabad,17.400728,78.540165,drug_trafficking,high,2024-06-26
HOT-00815,Delhi,28.687855,77.001607,extortion,medium,2024-09-09
HOT-00816,Chennai,13.024906,80.229738,kidnapping,high,2024-07-06
HOT-00817,Jaipur,26.877152,75.822548,rioting,medium,2024-10-04
HOT-00818,Jaipur,26.885047,75.78075,crime_against_women,high,2024-03-14
HOT-00819,Kolkata,22.607093,88.398146,drug_trafficking,high,2025-02-06
HOT-00820,Mumbai,19.159538,72.914818,murder,critical,2025-05-21
HOT-00821,Jaipur,26.970402,75.762092,murder,critical,2025-06-07
HOT-00822,Pune,18.525477,73.87206,cybercrime,medium,2025-05-16
HOT-00823,Delhi,28.655187,77.109817,burglary,medium,2024-05-23
HOT-00824,Bengaluru,13.032119,77.653555,theft,low,2024-02-12
HOT-00825,Delhi,28.693315,77.164625,murder,critical,2024-05-10
HOT-00826,Delhi,28.772138,77.068234,dacoity,high,2024-02-10
HOT-00827,Mumbai,19.121294,72.880509,crime_against_women,high,2024-10-10
HOT-00828,Kolkata,22.53987,88.379351,crime_against_women,high,2025-09-10
HOT-00829,Kolkata,22.614587,88.343446,dacoity,high,2024-06-04
HOT-00830,Mumbai,19.034824,72.863252,dacoity,high,2024-06-24
HOT-00831,Pune,18.540483,73.922928,robbery,high,2024-04-03
HOT-00832,Kolkata,22.582026,88.339894,dacoity,high,2025-02-20
HOT-00833,Chennai,13.086135,80.339192,robbery,high,2024-08-13
HOT-00834,Kolkata,22.601441,88.386972,murder,critical,2025-03-21
HOT-00835,Pune,18.486114,73.868761,burglary,medium,2025-02-22
HOT-00836,Jaipur,26.835715,75.816262,cybercrime,medium,2025-09-21
HOT-00837,Pune,18.604611,73.868969,dacoity,high,2025-05-18
HOT-00838,Pune,18.535397,73.797657,kidnapping,high,2024-01-22
HOT-00839,Jaipur,26.862915,75.784948,cheating_fraud,medium,2025-09-13
HOT-00840,Chennai,13.028284,80.326528,crime_against_women,high,2025-01-21
HOT-00841,Bengaluru,12.979671,77.561504,kidnapping,high,2024-12-27
HOT-00842,Pune,18.50843,73.935006,dacoity,high,2025-01-23
HOT-00843,Jaipur,26.98624,75.768665,crime_against_women,high,2024-09-06
HOT-00844,Delhi,28.618388,77.129018,cybercrime,medium,2025-08-08
HOT-00845,Hyderabad,17.378538,78.49456,cybercrime,medium,2025-04-01
HOT-00846,Pune,18.552856,73.877144,dacoity,high,2024-10-02
HOT-00847,Hyderabad,17.417958,78.466246,robbery,high,2024-06-21
HOT-00848,Chennai,13.12632,80.213467,crime_against_women,high,2025-06-27
HOT-00849,Chennai,13.161549,80.156081,kidnapping,high,2024-02-19
HOT-00850,Chennai,13.176639,80.330293,burglary,medium,2025-09-22
HOT-00851,Mumbai,19.07585,72.938732,murder,critical,2025-04-08
HOT-00852,Bengaluru,12.945117,77.689868,murder,critical,2024-07-09
HOT-00853,Chennai,13.057265,80.286962,burglary,medium,2024-08-25
HOT-00854,Delhi,28.656841,77.05759,rioting,medium,2024-06-29
HOT-00855,Kolkata,22.458649,88.3285,robbery,high,2024-08-29
HOT-00856,Mumbai,19.087698,72.846876,rioting,medium,2024-03-19
HOT-00857,Delhi,28.70976,77.063321,robbery,high,2025-06-30
HOT-00858,Delhi,28.715628,77.040066,kidnapping,high,2024-07-02
HOT-00859,Bengaluru,12.940162,77.587851,theft,low,2024-11-29
HOT-00860,Bengaluru,12.977753,77.534916,theft,low,2025-05-27
HOT-00861,Mumbai,19.052256,72.896404,cheating_fraud,medium,2024-06-08
HOT-00862,Bengaluru,12.975075,77.663031,kidnapping,high,2025-08-10
HOT-00863,Kolkata,22.519045,88.376791,rioting,medium,2024-04-22
HOT-00864,Chennai,13.118508,80.328794,theft,low,2024-03-09
HOT-00865,Pune,18.547433,73.887716,drug_trafficking,high,2025-05-16
HOT-00866,Pune,18.443906,73.831678,drug_trafficking,high,2025-04-22
HOT-00867,Hyderabad,17.399874,78.422776,rioting,medium,2025-02-18
HOT-00868,Kolkata,22.521984,88.356381,drug_trafficking,high,2025-05-26
HOT-00869,Bengaluru,12.983099,77.562557,crime_against_women,high,2025-01-11
HOT-00870,Kolkata,22.653584,88.435783,cybercrime,medium,2025-01-19
HOT-00871,Kolkata,22.542139,88.394892,dacoity,high,2024-01-17
HOT-00872,Chennai,13.017149,80.298804,robbery,high,2025-04-05
HOT-00873,Bengaluru,12.94648,77.560446,dacoity,high,2024-05-25
HOT-00874,Mumbai,19.163708,72.8144,murder,critical,2025-05-13
HOT-00875,Pune,18.465705,73.86844,dacoity,high,2025-04-19
HOT-00876,Bengaluru,12.957585,77.602794,robbery,high,2024-04-13
HOT-00877,Kolkata,22.53995,88.396948,cybercrime,medium,2025-03-19
HOT-00878,Delhi,28.665931,77.07541,drug_trafficking,high,2025-07-18
HOT-00879,Jaipur,27.048959,75.822842,cheating_fraud,medium,2024-03-10
HOT-00880,Hyderabad,17.363892,78.52428,drug_trafficking,high,2024-06-18
HOT-00881,Mumbai,19.10405,72.876306,rioting,medium,2025-07-29
HOT-00882,Kolkata,22.628105,88.38583,extortion,medium,2025-06-17
HOT-00883,Hyderabad,17.435236,78.494379,crime_against_women,high,2025-04-16
HOT-00884,Hyderabad,17.355463,78.458337,theft,low,2025-06-13
HOT-00885,Delhi,28.766808,77.04618,cybercrime,medium,2025-06-10
HOT-00886,Mumbai,19.044376,72.823201,rioting,medium,2025-08-02
HOT-00887,Delhi,28.732947,77.102254,cybercrime,medium,2024-12-04
HOT-00888,Jaipur,26.904142,75.716774,robbery,high,2024-05-25
HOT-00889,Chennai,13.123713,80.297895,cybercrime,medium,2024-08-13
HOT-00890,Mumbai,19.08351,72.879831,robbery,high,2024-07-18
HOT-00891,Pune,18.473261,73.834773,robbery,high,2025-03-13
HOT-00892,Kolkata,22.606925,88.361833,burglary,medium,2024-06-16
HOT-00893,Mumbai,19.070415,72.934833,burglary,medium,2024-08-12
HOT-00894,Jaipur,26.93831,75.772006,extortion,medium,2025-05-20
HOT-00895,Delhi,28.752717,77.129215,kidnapping,high,2025-09-23
HOT-00896,Hyderabad,17.458744,78.385992,murder,critical,2025-08-13
HOT-00897,Hyderabad,17.354878,78.454001,robbery,high,2025-08-26
HOT-00898,Kolkata,22.602607,88.282465,dacoity,high,2024-08-19
HOT-00899,Mumbai,19.039534,72.893788,drug_trafficking,high,2024-11-03
HOT-00900,Jaipur,27.064194,75.761064,theft,low,2025-08-28
HOT-00901,Kolkata,22.584912,88.327321,robbery,high,2025-07-22
HOT-00902,Chennai,13.102364,80.241564,dacoity,high,2025-04-20
HOT-00903,Bengaluru,13.040712,77.559959,drug_trafficking,high,2025-01-06
HOT-00904,Pune,18.517952,73.804628,kidnapping,high,2024-11-02
HOT-00905,Delhi,28.707393,77.172267,extortion,medium,2024-03-08
HOT-00906,Hyderabad,17.400304,78.479038,cybercrime,medium,2025-03-18
HOT-00907,Bengaluru,12.852784,77.665653,kidnapping,high,2025-01-14
HOT-00908,Delhi,28.683522,77.156438,cheating_fraud,medium,2025-02-09
HOT-00909,Chennai,13.002116,80.32523,murder,critical,2024-09-06
HOT-00910,Bengaluru,12.936835,77.652459,crime_against_women,high,2025-01-20
HOT-00911,Delhi,28.720815,77.114751,rioting,medium,2024-01-09
HOT-00912,Bengaluru,12.915216,77.579983,burglary,medium,2024-06-04
HOT-00913,Mumbai,19.107262,72.87811,robbery,high,2024-10-25
HOT-00914,Hyderabad,17.336577,78.385876,rioting,medium,2024-12-31
HOT-00915,Delhi,28.806392,77.129059,kidnapping,high,2024-04-12
HOT-00916,Mumbai,19.096723,72.87722,theft,low,2025-09-21
HOT-00917,Mumbai,19.090176,72.848263,robbery,high,2025-02-04
HOT-00918,Jaipur,26.964738,75.829252,crime_against_women,high,2025-06-22
HOT-00919,Delhi,28.724212,77.066877,burglary,medium,2025-04-18
HOT-00920,Kolkata,22.620139,88.436166,drug_trafficking,high,2024-04-08
HOT-00921,Jaipur,26.852454,75.7399,theft,low,2025-02-06
HOT-00922,Hyderabad,17.345785,78.420383,cheating_fraud,medium,2025-01-02
HOT-00923,Kolkata,22.551419,88.439176,cybercrime,medium,2025-03-04
HOT-00924,Chennai,13.109301,80.177518,extortion,medium,2024-11-30
HOT-00925,Chennai,13.08436,80.299025,robbery,high,2024-02-07
HOT-00926,Delhi,28.799224,77.1393,robbery,high,2024-04-20
HOT-00927,Jaipur,26.968636,75.844326,murder,critical,2024-12-06
HOT-00928,Hyderabad,17.315046,78.448659,cybercrime,medium,2025-02-23
HOT-00929,Delhi,28.771283,77.070821,extortion,medium,2025-07-19
HOT-00930,Kolkata,22.604293,88.350757,cheating_fraud,medium,2024-02-04
HOT-00931,Hyderabad,17.403064,78.513838,burglary,medium,2024-02-20
HOT-00932,Mumbai,19.124875,72.801872,cybercrime,medium,2024-07-10
HOT-00933,Jaipur,26.78547,75.816928,rioting,medium,2024-11-27
HOT-00934,Jaipur,26.942259,75.820282,rioting,medium,2025-03-08
HOT-00935,Hyderabad,17.465558,78.464969,rioting,medium,2024-07-07
HOT-00936,Mumbai,19.096385,72.855765,murder,critical,2025-03-01
HOT-00937,Delhi,28.555373,77.114775,robbery,high,2024-02-13
HOT-00938,Bengaluru,12.975863,77.662516,murder,critical,2024-07-26
HOT-00939,Bengaluru,12.896945,77.636953,extortion,medium,2025-01-04
HOT-00940,Hyderabad,17.39999,78.44077,theft,low,2024-04-17
HOT-00941,Jaipur,26.930228,75.656551,dacoity,high,2024-08-04
HOT-00942,Bengaluru,12.93527,77.658276,rioting,medium,2025-06-01
HOT-00943,Kolkata,22.469603,88.343669,crime_against_women,high,2025-09-19
HOT-00944,Chennai,12.970466,80.31932,theft,low,2025-04-10
HOT-00945,Kolkata,22.491127,88.343639,theft,low,2024-10-18
HOT-00946,Hyderabad,17.451284,78.494193,burglary,medium,2025-04-30
HOT-00947,Pune,18.620357,73.808932,crime_against_women,high,2025-08-08
HOT-00948,Chennai,13.166719,80.226612,dacoity,high,2025-04-05
HOT-00949,Kolkata,22.550026,88.432958,theft,low,2024-08-22
HOT-00950,Kolkata,22.568942,88.366744,dacoity,high,2024-02-11
HOT-00951,Chennai,13.134847,80.254481,cybercrime,medium,2024-01-03
HOT-00952,Pune,18.539405,73.862581,murder,critical,2025-07-02
HOT-00953,Pune,18.620594,73.867025,rioting,medium,2024-11-09
HOT-00954,Mumbai,19.010139,72.879092,drug_trafficking,high,2025-07-19
HOT-00955,Kolkata,22.590823,88.267302,cybercrime,medium,2025-07-28
HOT-00956,Hyderabad,17.417248,78.552252,theft,low,2025-03-15
HOT-00957,Delhi,28.686269,77.135533,cheating_fraud,medium,2024-01-22
HOT-00958,Delhi,28.76109,77.163095,murder,critical,2024-06-22
HOT-00959,Kolkata,22.548152,88.318206,cybercrime,medium,2024-07-27
HOT-00960,Bengaluru,12.916765,77.659684,murder,critical,2024-11-12
HOT-00961,Delhi,28.729905,77.1159,burglary,medium,2024-01-04
HOT-00962,Chennai,13.1612,80.305247,murder,critical,2024-07-02
HOT-00963,Delhi,28.708342,77.057324,drug_trafficking,high,2025-07-01
HOT-00964,Jaipur,26.855246,75.783423,crime_against_women,high,2024-10-11
HOT-00965,Delhi,28.690497,77.119753,robbery,high,2025-02-01
HOT-00966,Chennai,13.046277,80.260042,theft,low,2025-09-27
HOT-00967,Delhi,28.73382,77.101028,kidnapping,high,2024-06-13
HOT-00968,Chennai,12.969998,80.285881,extortion,medium,2024-12-25
HOT-00969,Mumbai,19.049346,72.919594,cybercrime,medium,2024-04-16
HOT-00970,Pune,18.528008,73.888269,extortion,medium,2025-05-10
HOT-00971,Delhi,28.78579,77.090159,extortion,medium,2025-05-21
HOT-00972,Jaipur,26.857931,75.833954,dacoity,high,2024-02-12
HOT-00973,Mumbai,19.07187,72.878959,kidnapping,high,2024-01-18
HOT-00974,Hyderabad,17.354204,78.445024,theft,low,2024-11-18
HOT-00975,Jaipur,26.995151,75.836397,crime_against_women,high,2025-06-17
HOT-00976,Delhi,28.656844,77.071295,drug_trafficking,high,2025-07-18
HOT-00977,Hyderabad,17.451611,78.549058,extortion,medium,2024-11-20
HOT-00978,Chennai,13.047379,80.356647,murder,critical,2024-02-09
HOT-00979,Delhi,28.743858,77.116789,robbery,high,2024-09-21
HOT-00980,Pune,18.560985,73.856517,cybercrime,medium,2024-03-17
HOT-00981,Hyderabad,17.423244,78.50622,murder,critical,2025-02-20
HOT-00982,Mumbai,19.116417,72.884401,robbery,high,2024-04-05
HOT-00983,Bengaluru,13.033342,77.566212,burglary,medium,2025-01-06
HOT-00984,Delhi,28.736472,77.124547,kidnapping,high,2024-11-21
HOT-00985,Delhi,28.718292,77.133994,burglary,medium,2024-08-25
HOT-00986,Mumbai,19.060087,72.972335,drug_trafficking,high,2025-07-08
HOT-00987,Delhi,28.727906,77.044071,crime_against_women,high,2025-07-13
HOT-00988,Kolkata,22.63351,88.32324,burglary,medium,2025-02-17
HOT-00989,Mumbai,19.037117,72.972596,burglary,medium,2024-12-07
HOT-00990,Kolkata,22.571083,88.336812,burglary,medium,2025-08-25
HOT-00991,Mumbai,19.120577,72.913105,cheating_fraud,medium,2025-01-04
HOT-00992,Pune,18.482581,73.84649,crime_against_women,high,2025-07-28
HOT-00993,Chennai,13.10912,80.285662,extortion,medium,2025-08-05
HOT-00994,Delhi,28.697826,77.095748,dacoity,high,2024-05-09
HOT-00995,Bengaluru,12.96452,77.501947,extortion,medium,2025-06-05
HOT-00996,Chennai,13.087837,80.270365,drug_trafficking,high,2024-10-06
HOT-00997,Chennai,13.045882,80.272401,cybercrime,medium,2024-08-04
HOT-00998,Pune,18.54206,73.913992,kidnapping,high,2024-05-19
HOT-00999,Pune,18.57119,73.848237,crime_against_women,high,2024-10-21
HOT-01000,Kolkata,22.5732,88.462359,burglary,medium,2025-03-06
HOT-01001,Kolkata,22.537619,88.316795,burglary,medium,2025-02-19
HOT-01002,Chennai,13.081152,80.194055,crime_against_women,high,2024-07-07
HOT-01003,Delhi,28.741118,77.094755,rioting,medium,2024-02-11
HOT-01004,Chennai,13.165339,80.269737,rioting,medium,2024-03-14
HOT-01005,Pune,18.543932,73.882712,burglary,medium,2025-08-11
HOT-01006,Mumbai,19.03004,72.812867,rioting,medium,2024-01-15
HOT-01007,Pune,18.547001,73.877862,robbery,high,2024-05-30
HOT-01008,Delhi,28.734209,77.06995,cybercrime,medium,2025-01-22
HOT-01009,Kolkata,22.541151,88.375578,extortion,medium,2024-05-29
HOT-01010,Chennai,13.057939,80.291392,extortion,medium,2024-09-05
HOT-01011,Jaipur,26.872493,75.790084,theft,low,2024-09-15
HOT-01012,Mumbai,19.049159,72.889659,theft,low,2025-04-14
HOT-01013,Kolkata,22.579517,88.387077,murder,critical,2024-05-24
HOT-01014,Kolkata,22.562944,88.415705,theft,low,2025-04-29
HOT-01015,Delhi,28.664528,77.078596,extortion,medium,2024-08-17
HOT-01016,Jaipur,26.942703,75.88244,cheating_fraud,medium,2025-02-03
HOT-01017,Kolkata,22.591428,88.393757,robbery,high,2024-01-18
HOT-01018,Chennai,13.052558,80.231729,drug_trafficking,high,2025-06-05
HOT-01019,Bengaluru,13.033235,77.645474,drug_trafficking,high,2024-09-17
HOT-01020,Delhi,28.694089,77.175087,murder,critical,2025-02-17
HOT-01021,Mumbai,19.191807,72.926068,burglary,medium,2024-09-04
HOT-01022,Kolkata,22.572107,88.40132,extortion,medium,2025-07-23
HOT-01023,Bengaluru,12.875787,77.495704,theft,low,2024-06-01
HOT-01024,Mumbai,19.040262,72.945323,drug_trafficking,high,2025-03-05
HOT-01025,Hyderabad,17.417782,78.487001,burglary,medium,2024-11-09
HOT-01026,Pune,18.519737,73.947049,crime_against_women,high,2024-07-23
HOT-01027,Pune,18.459012,73.745307,crime_against_women,high,2025-07-31
HOT-01028,Hyderabad,17.431509,78.518775,dacoity,high,2024-09-07
HOT-01029,Hyderabad,17.428399,78.499546,cheating_fraud,medium,2024-09-03
HOT-01030,Hyderabad,17.331966,78.488984,drug_trafficking,high,2024-01-17
HOT-01031,Delhi,28.788879,77.166732,dacoity,high,2025-02-24
HOT-01032,Mumbai,19.090397,72.927207,rioting,medium,2024-03-15
HOT-01033,Delhi,28.646726,76.978639,cheating_fraud,medium,2024-05-18
HOT-01034,Chennai,13.080061,80.235692,burglary,medium,2024-02-07
HOT-01035,Kolkata,22.63896,88.368786,burglary,medium,2024-10-14
HOT-01036,Jaipur,26.929741,75.773515,dacoity,high,2025-09-18
HOT-01037,Delhi,28.73569,77.123539,crime_against_women,high,2025-07-03
HOT-01038,Chennai,13.156194,80.291637,drug_trafficking,high,2024-06-20
HOT-01039,Mumbai,19.127867,72.851775,dacoity,high,2025-02-25
HOT-01040,Hyderabad,17.432861,78.521516,dacoity,high,2025-08-12
HOT-01041,Kolkata,22.6498,88.363945,kidnapping,high,2025-04-08
HOT-01042,Bengaluru,12.993927,77.59841,extortion,medium,2025-08-08
HOT-01043,Mumbai,19.059762,72.849316,robbery,high,2024-08-27
HOT-01044,Mumbai,19.072365,72.844887,dacoity,high,2024-07-21
HOT-01045,Bengaluru,12.966639,77.611675,cheating_fraud,medium,2024-08-19
HOT-01046,Bengaluru,13.050458,77.61041,rioting,medium,2024-07-28
HOT-01047,Hyderabad,17.313152,78.412902,murder,critical,2025-03-18
HOT-01048,Bengaluru,12.935591,77.507017,robbery,high,2025-04-30
HOT-01049,Pune,18.568783,73.859019,drug_trafficking,high,2024-06-28
HOT-01050,Pune,18.586409,73.910284,dacoity,high,2024-03-15
HOT-01051,Bengaluru,12.92563,77.621766,rioting,medium,2024-06-19
HOT-01052,Kolkata,22.554718,88.286866,extortion,medium,2025-06-27
HOT-01053,Hyderabad,17.407118,78.467541,crime_against_women,high,2025-06-29
HOT-01054,Chennai,13.133075,80.255589,crime_against_women,high,2025-03-31
HOT-01055,Kolkata,22.5452,88.426429,rioting,medium,2024-01-21
HOT-01056,Chennai,13.04243,80.297766,drug_trafficking,high,2025-04-21
HOT-01057,Delhi,28.721574,77.084965,rioting,medium,2024-05-09
HOT-01058,Mumbai,19.085855,72.954689,burglary,medium,2025-07-27
HOT-01059,Jaipur,26.855289,75.831826,rioting,medium,2024-05-18
HOT-01060,Mumbai,19.01417,72.870695,dacoity,high,2024-05-09
HOT-01061,Chennai,13.132606,80.238142,crime_against_women,high,2025-07-10
HOT-01062,Delhi,28.707486,77.165796,kidnapping,high,2025-06-21
HOT-01063,Delhi,28.701376,77.147338,robbery,high,2024-07-01
HOT-01064,Mumbai,18.98844,72.920445,dacoity,high,2024-05-23
HOT-01065,Chennai,13.075856,80.250174,robbery,high,2025-10-01
HOT-01066,Jaipur,26.984371,75.821963,drug_trafficking,high,2024-03-23
HOT-01067,Hyderabad,17.311652,78.505091,kidnapping,high,2024-01-31
HOT-01068,Mumbai,19.08445,72.791096,extortion,medium,2024-01-25
HOT-01069,Mumbai,19.101969,72.892759,rioting,medium,2025-08-22
HOT-01070,Delhi,28.732317,77.118626,burglary,medium,2025-03-25
HOT-01071,Hyderabad,17.451071,78.511546,crime_against_women,high,2024-01-27
HOT-01072,Bengaluru,13.014798,77.591447,extortion,medium,2024-04-27
HOT-01073,Kolkata,22.573218,88.325034,burglary,medium,2025-07-12
HOT-01074,Bengaluru,12.918667,77.555964,cheating_fraud,medium,2024-10-21
HOT-01075,Jaipur,26.827764,75.775405,robbery,high,2024-06-28
HOT-01076,Kolkata,22.484495,88.363116,kidnapping,high,2025-01-23
HOT-01077,Jaipur,26.964093,75.800705,theft,low,2024-02-15
HOT-01078,Mumbai,19.114907,72.878383,dacoity,high,2025-01-21
HOT-01079,Hyderabad,17.37092,78.470388,rioting,medium,2025-06-12
HOT-01080,Kolkata,22.522539,88.354339,crime_against_women,high,2024-05-05
HOT-01081,Chennai,13.006347,80.317178,drug_trafficking,high,2024-08-21
HOT-01082,Hyderabad,17.374182,78.498283,murder,critical,2024-06-23
HOT-01083,Pune,18.512294,73.79381,theft,low,2025-10-02
HOT-01084,Jaipur,26.944661,75.798467,cybercrime,medium,2025-09-08
HOT-01085,Jaipur,26.847629,75.727921,theft,low,2025-10-01
HOT-01086,Bengaluru,12.984053,77.607173,theft,low,2024-05-05
HOT-01087,Pune,18.519315,73.918009,drug_trafficking,high,2025-06-25
HOT-01088,Mumbai,19.070077,72.958773,extortion,medium,2024-06-30
HOT-01089,Jaipur,26.796816,75.788428,drug_trafficking,high,2024-07-17
HOT-01090,Pune,18.513998,73.825103,extortion,medium,2024-03-06
HOT-01091,Pune,18.517163,73.885523,burglary,medium,2024-05-24
HOT-01092,Pune,18.489749,73.82825,robbery,high,2025-06-18
HOT-01093,Kolkata,22.548027,88.38001,dacoity,high,2025-03-05
HOT-01094,Bengaluru,12.917229,77.653785,drug_trafficking,high,2025-03-17
HOT-01095,Chennai,13.183688,80.348117,murder,critical,2024-03-25
HOT-01096,Jaipur,26.977447,75.720969,murder,critical,2025-02-03
HOT-01097,Bengaluru,12.920685,77.660516,murder,critical,2024-02-13
HOT-01098,Bengaluru,12.94199,77.615194,extortion,medium,2025-01-12
HOT-01099,Hyderabad,17.354023,78.478023,dacoity,high,2024-01-24
HOT-01100,Delhi,28.661986,77.11058,murder,critical,2024-10-24
HOT-01101,Mumbai,19.08718,72.797474,kidnapping,high,2024-09-04
HOT-01102,Bengaluru,12.991027,77.559479,rioting,medium,2024-05-17
HOT-01103,Jaipur,26.852879,75.738,extortion,medium,2024-12-14
HOT-01104,Mumbai,19.05838,72.946874,murder,critical,2024-09-01
HOT-01105,Chennai,13.112327,80.25355,kidnapping,high,2024-07-17
HOT-01106,Kolkata,22.484074,88.30994,burglary,medium,2025-02-08
HOT-01107,Chennai,13.114281,80.185843,burglary,medium,2024-04-06
HOT-01108,Jaipur,26.833561,75.774197,burglary,medium,2025-07-11
HOT-01109,Mumbai,19.049897,72.857067,crime_against_women,high,2024-04-03
HOT-01110,Chennai,13.055832,80.271953,extortion,medium,2024-11-26
HOT-01111,Chennai,13.132244,80.283159,theft,low,2024-03-19
HOT-01112,Delhi,28.763988,77.068654,drug_trafficking,high,2025-05-23
HOT-01113,Hyderabad,17.407346,78.485494,drug_trafficking,high,2025-02-20
HOT-01114,Mumbai,19.107894,72.879842,theft,low,2024-01-31
HOT-01115,Delhi,28.677858,77.147135,drug_trafficking,high,2024-05-10
HOT-01116,Mumbai,19.077716,72.926336,cheating_fraud,medium,2025-05-24
HOT-01117,Kolkata,22.560509,88.271634,crime_against_women,high,2024-05-02
HOT-01118,Pune,18.609973,73.804989,extortion,medium,2024-08-06
HOT-01119,Pune,18.460593,73.922092,robbery,high,2024-02-29
HOT-01120,Delhi,28.696903,77.120275,burglary,medium,2025-06-22
HOT-01121,Kolkata,22.604822,88.390168,dacoity,high,2025-02-10
HOT-01122,Jaipur,26.906026,75.796945,robbery,high,2025-02-21
